state,name,id,type,heatInput,load,co2Mass,so2Mass,noxMass,heatRate,co2Rate
IN,R M Schahfer Generating Station,6085,Coal,27399532.15,2473493.39,2550266450.891565,504069.18058499997,2047705.23948,11.077261116109147,1031.038312534793
IN,R M Schahfer Generating Station,6085,Gas,353887.513,23348.26,,97.068795,36564.091425,15.156911607117618,
MN,Sherburne County,6090,Coal,109453685.4,10702793.6,10411929920.00355,3502673.94366,6579303.874215,10.226646377633594,972.8235738381005
OK,Sooner,6095,Coal,28608279.54,2896133.39,2718345696.9847503,444171.38377500005,1682635.85178,9.878094579062187,938.6120495592056
NE,Nebraska City Station,6096,Coal,72396274.52,7766376.2,6880366860.5274,9253140.943215,4172449.5363450004,9.321757362204524,885.9172776780243
SD,Big Stone,6098,Coal,22791967.16,1976671.63,2168555618.006685,708301.925265,854799.602175,11.53047719918963,1097.0742864391113
WY,Wyodak,6101,Coal,22439431.39,2021599.46,2135010101.2081652,1595003.5951500002,2384925.86205,11.099840415469838,1056.0994615660243
CO,Fort St. Vrain,6112,Gas,23492073.89,2839071.38,1266521012.9730299,6394.7470650000005,253034.761755,8.274562610680116,446.10396973288846
IN,Gibson,6113,Coal,96955291.17,10229153.25,9024320569.342411,6492062.61432,4602164.927145,9.478330102249666,882.2157952655965
GA,McIntosh (6124),6124,Oil,1265757.6,92321.0,81785177.1495,48091.69122,114022.26828,13.710397417705614,885.8783716543364
IN,A B Brown Generating Station,6137,Coal,34542975.72,3269610.96,3215162347.17111,3795406.2138300003,1649666.9345099998,10.564858064948497,983.3470668238493
IN,A B Brown Generating Station,6137,Oil,450227.488,38048.39,24280590.61497,155.128635,33527.74323,11.833023368400083,638.1502769228869
IN,A B Brown Generating Station,6137,Gas,974195.06,78790.87,52529819.86263,297.55668000000003,39420.81699,12.364314037908201,666.6993252216913
AR,Flint Creek Power Plant,6138,Coal,28331081.82,2775917.7,2695576858.504665,743038.038915,2519717.22372,10.206023694434457,971.057916632278
TX,Welsh Power Plant,6139,Coal,49153187.03,4538085.86,4676707034.928225,9902546.60391,4260086.3289,10.831259818869976,1030.5461772220026
TX,Martin Lake,6146,Coal,139007727.7,13803336.5,13225966905.9969,16047937.542329999,8164393.751684999,10.07058892609044,958.1717366664865
MO,Rush Island,6155,Coal,47319209.32,5251165.59,4502220992.53887,10649728.663905,1856263.8033,9.0111820907175,857.3755512704885
CT,New Haven Harbor,6156,Oil,836923.753,72980.45,58837195.94028,76138.22267999999,43088.565945,11.467780110974926,806.2048937801836
UT,Hunter,6165,Coal,80126662.23,8079745.73,7457960498.69973,2970551.88132,7704362.0525549995,9.91697819555022,923.0439605306403
IN,Rockport,6166,Coal,66979412.17,6362202.01,6372795799.785615,3380065.169355,2197873.3869,10.527709127236594,1001.6651137088958
AZ,Coronado Generating Station,6177,Coal,36955942.89,3403074.4,3513449637.68271,143141.09241,2613648.065805,10.859575356330735,1032.4339772538356
TX,Coleto Creek,6178,Coal,29512741.38,2842669.73,2808002629.963005,7443895.631279999,2062766.3248499997,10.382050742138095,987.8047387386804
TX,Sam Seymour,6179,Coal,109976881.1,10436231.84,10463805643.15185,1045079.841555,5750681.095215,10.537987540529762,1002.6421225184137
TX,Sam Seymour,6179,Oil,109976881.1,10436231.84,10463805643.15185,1045079.841555,5750681.095215,10.537987540529762,1002.6421225184137
TX,Oak Grove,6180,Coal,127518881.7,13582885.95,12589622051.249851,7962487.029345,4165153.9545750003,9.388202342963794,926.873868896017
TX,San Miguel,6183,Coal,25009232.61,2359746.02,2470041266.34651,8607114.546645,1830247.55187,10.598273033637748,1046.74030400378
LA,Brame Energy Center,6190,Coal,55918628.0,5415545.18,5326918966.27101,4858335.827445,3176931.02571,10.325576860943112,983.6348491641631
LA,Brame Energy Center,6190,Gas,6283216.741,605043.13,338743898.67594,1710.043725,596114.8922400001,10.384741896003348,559.8673580112214
TX,Harrington Station,6193,Coal,49090639.18,4804514.56,4661607092.10312,14133134.905350002,3783629.13816,10.217606496336646,970.2555864672247
TX,Tolk Station,6194,Coal,28672199.9,2786889.89,2720991632.67189,7864948.312515001,2281576.625295,10.288242819668774,976.3541941270919
MO,John Twitty Energy Center,6195,Coal,25708333.82,2799672.57,2426075935.12893,2859639.44322,1064920.8846900002,9.182621602068274,866.5570256770884
MO,John Twitty Energy Center,6195,Oil,11401408.32,1195220.53,1071566132.7490499,2309031.672135,590306.1866850001,9.539167069026165,896.5426093785804
MO,John Twitty Energy Center,6195,Gas,26835772.45,2872210.09,2486858638.2897,2860206.433845,1141508.163945,9.343248442526013,865.834517798
WY,Laramie River,6204,Coal,120177341.5,10640274.97,11434339970.44395,6222097.966095,6420240.777869999,11.294571036823497,1074.6282405936686
IN,Merom,6213,Coal,57838228.04,5525300.72,5383420268.791305,3633198.8142750002,1558399.5875849999,10.467887807561722,974.3216779685622
MO,Empire District Elec Co Energy Ctr,6223,Oil,3828976.081,283587.62,209563536.10515,1593.9240449999998,206117.87511,13.501915496170108,738.9727947402994
TX,Roland C. Dansby Power Plant,6243,Oil,1797427.79,204818.32,96902615.03733,488.97271500000005,49622.112315000006,8.77571786547219,473.11497837366306
TX,Roland C. Dansby Power Plant,6243,Gas,2228298.265,249097.49,120132076.70116502,605.99958,52363.625385,8.945486624534034,482.26931833462083
CO,Pawnee,6248,Coal,28989782.22,2731907.05,2756809832.96115,1155451.5973949998,630392.877465,10.611555111291214,1009.1155308381192
SC,Winyah,6249,Coal,27903552.59,2711366.76,2597182885.7584352,1221229.7673749998,1087306.5817500001,10.29132355004603,957.8869683267916
NC,Mayo,6250,Coal,14700752.28,9672216.65,1366745067.2562752,846790.9729950001,911370.75159,1.5198948505769874,141.3062916923263
WI,Germantown Power Plant,6253,Oil,409523.213,24296.38,24042860.97135,2379.546255,58788.309555,16.855318076190773,989.5655637321279
WI,Germantown Power Plant,6253,Gas,309170.113,24296.38,16672164.28335,84.368205,4162.16478,12.724945568022891,686.199519572463
IA,Ottumwa,6254,Coal,38978769.85,3715689.98,3708050512.5472503,1157057.314845,1041356.754315,10.49031809968172,997.9439976171667
GA,Scherer,6257,Coal,85201996.28,8225426.01,8106586393.063905,754620.976995,5891750.177085,10.358368815963614,985.5521626732018
GA,Allen B Wilson Combustion Turbine Plant,6258,Oil,264034.5,18401.0,,59886.91059,143718.06207,14.34892125427966,
WV,Mountaineer (1301),6264,Coal,53315858.27,5690938.48,4962486117.626849,2348805.3840900003,2512281.93546,9.3685529122079,871.9978497512855
MN,Hutchinson - Plant 2,6358,Gas,175431.453,15160.77,9457667.615835,49.895175,7986.85674,11.571407850656662,623.8250178477082
NE,Rokeby,6373,Oil,972636.617,72101.11,44520612.805785,385.553625,74017.22415000001,13.489897964122882,617.4747213431943
IA,Dayton Avenue Substation,6463,Oil,844.0,76.71,62051.454000000005,19.050885,119.74842000000001,11.002476860904707,808.9095815408683
ND,Antelope Valley,6469,Coal,66023100.25,6293446.25,6520781327.227304,10543445.590860002,3934175.5817250004,10.490770497960478,1036.1225103380052
UT,Intermountain,6481,Coal,56343903.43,5995542.75,5244332317.482374,1512213.8920500001,7461606.604035,9.397631837417888,874.7051828597794
FL,Stock Island,6584,Oil,27809.019,2898.63,2046986.74896,60.781395,2024.8369200000002,9.593849163225386,706.1911140642303
CT,Alfred L Pierce Generating Station,6635,Oil,39035.351,3082.27,2134691.5803900003,10.88622,713.04741,12.664481372494947,692.5712479406412
KY,R D Green,6639,Coal,9809772.172,895983.29,718973017.22847,888975.98268,658976.4624450001,10.948610628664737,802.4402075941282
AR,Independence,6641,Coal,53944051.67,4797892.11,5130412143.802275,11235195.018615,3925188.09993,11.243281514723348,1069.305442093877
MO,Mexico,6650,Oil,49575.1,2715.57,,11243.650889999999,26984.217825000003,18.255872616062188,
MO,Moberly,6651,Oil,4633.0,180.19,,1050.52023,2521.9743,25.71174870969532,
MO,Moreau,6652,Oil,43088.9,2019.23,,9772.19682,23453.453805,21.339272891151577,
IA,Louisa,6664,Coal,33077155.61,3402754.47,3147144117.88734,4438544.13336,2630929.0328699998,9.720700068612356,924.8813411704489
IN,Alcoa Allowance Management Inc,6705,Coal,53955674.71,5021572.3,5022038381.278126,741550.255515,6931257.181185001,10.744777031289583,1000.0928158055448
MN,Rock Lake Station,6741,Oil,11583.4,720.18,,8.164665,6304.935750000001,16.084034546918826,
CO,Rawhide Energy Station,6761,Coal,20064215.85,1616197.14,1909940017.4249852,718705.522845,1022397.495,12.414460682686274,1181.7494104865111
CO,Rawhide Energy Station,6761,Gas,1971344.939,163152.69,106280848.62738,537.0535199999999,29282.11743,12.082822164930286,651.4195299346887
MO,Sikeston,6768,Coal,16949700.81,1663003.27,1612688773.0067103,4347466.388100001,786700.852965,10.192223380294374,969.7447997241221
OK,Hugo,6772,Coal,10427664.16,875230.36,969324102.5859599,2331747.584535,827152.232115,11.91419383578056,1107.5074024922535
KY,D B Wilson,6823,Coal,28495077.84,2606338.22,2652240649.1983647,5809459.425735,1820582.40288,10.93299312473728,1017.6118467074333
MN,St. Bonifacius Station,6824,Oil,28688.9,778.61,,16.32933,15616.282589999999,36.84630302718948,
KS,East 12th Street,7013,Gas,40084.6,1674.0,2145764.6805000002,9.979035,5092.029405000001,23.945400238948626,1281.8188055555556
TX,Twin Oaks,7030,Coal,28845245.22,2764182.34,2848890764.259405,2101032.295335,1823010.9371250002,10.435362675821162,1030.6450204219905
VA,Gravel Neck Combustion Turbine,7032,Oil,424750.1,30257.06,26120668.423499998,15620.818515,36052.439085000005,14.038049301551439,863.2916887331419
AL,McIntosh (7063),7063,Oil,3682721.875,300589.6,198585997.95586503,1007.8825350000001,104221.94872500001,12.251660985609616,660.6549193846529
AL,McIntosh (7063),7063,Gas,9217019.951,832489.1,496956406.57153505,2514.7168199999996,210273.689595,11.071640398655068,596.9524484723404
NV,Harry Allen,7082,Gas,22036778.04,2963059.54,1188067051.80219,5998.30722,107093.18925,7.437170175797412,400.95956080659454
TX,J K Spruce,7097,Coal,75230611.0,7175155.84,7002251779.22031,1020990.4510650001,3076044.79623,10.484874848376812,975.9023964586545
NJ,Forked River Power,7138,Oil,103871.6,8200.46,5565398.538000001,34.47303,7121.40225,12.666557729688337,678.669067101114
IA,Pleasant Hill Energy Center,7145,Oil,121197.763,7670.95,2250163.5303,1055.96334,12538.203884999999,15.7995767147485,293.3357055253913
NY,Wading River Facility,7146,Oil,299687.658,23027.06,22058992.525949996,119.74842000000001,45555.201960000006,13.014586230287321,957.9595713021981
DE,Hay Road,7153,Oil,17039045.64,2068534.39,925760935.55073,3246.8151150000003,335573.17461000005,8.237255190134887,447.54437732636876
IA,Lime Creek,7155,Oil,33676.131,2427.47,2419831.619295,43.54488,3931.73979,13.872933960048941,996.8533573205849
OH,Woodsdale,7158,Oil,1833385.824,111126.61,105718945.49586001,2015.7650700000002,117133.91283,16.4981710861152,951.3378073519925
WI,Concord,7159,Oil,2676562.243,207896.94,144526219.662585,731.19111,90700.35630000001,12.874466757423171,695.1820438655085
WI,South Fond Du Lac,7203,Gas,1186305.126,72099.73,66605897.367405005,2016.672255,44036.574270000005,16.453669465891203,923.8023133707298
SC,Cope Station,7210,Coal,20180568.19,1844836.99,1338750086.5839,650950.5967499999,991778.18688,10.938943819637963,725.673917988765
VA,Darbytown Combustion Turbine,7212,Oil,703207.4,54179.49,44170384.0575,30105.84141,60795.909960000005,12.9792177814889,815.2602406833287
VA,Clover Power Station,7213,Coal,7158959.638,696330.98,666333968.6631,175594.7286,868363.8322950001,10.280972473750918,956.9213316677366
SD,Angus Anson,7237,Oil,351586.652,25712.81,19257008.31822,96.16161,12460.185975,13.673598957095704,748.9266368872169
SD,Angus Anson,7237,Gas,1464832.394,120947.74,79276806.088575,399.1614,26319.251220000002,12.111283716421655,655.4633107536775
FL,Cane Island,7238,Oil,11912898.43,1666485.84,642265372.66767,3273.12348,102752.30902500001,7.148514643244733,385.4010380716286
FL,Cane Island,7238,Gas,26704237.0,3805479.08,1439707208.0357249,7299.21051,143148.34989,7.017312784701999,378.3248252768545
FL,Polk,7242,Oil,22452920.27,3297930.74,1212133400.7003753,43807.96365,77237.73090000001,6.8081842949800695,367.54361939704506
FL,Polk,7242,Gas,50024216.35,7204897.71,2697809486.148915,51308.56923,496985.880105,6.943084879688042,374.44105311925586
FL,Reedy Creek Central Energy Plant,7254,Oil,25263.351,213.89,1363421.944275,0.907185,1179.3405,118.11375473374164,6374.407145144701
MI,48th Street Peaking Station,7258,Oil,171548.516,14338.39,9261624.937335,64.410135,9701.43639,11.964280229509729,645.93200054783
MI,48th Street Peaking Station,7258,Gas,1018701.84,88094.64,54933343.924365,294.835125,23900.69601,11.56372101639782,623.5719213378362
CA,Woodland Generation Station,7266,Oil,917375.092,93878.37,49458379.030275,249.475875,3613.3178550000002,9.771953773803274,526.8346588279601
CA,Woodland Generation Station,7266,Gas,2676968.524,295652.97,144399902.316,728.4695550000001,8217.28173,9.054427980209367,488.4101191880468
WI,Paris,7270,Gas,3350135.733,256270.09,181855351.99149004,924.4215149999999,124621.81782000001,13.072675523702356,709.6237879008434
NC,Lincoln Combustion Turbine,7277,Oil,2138351.501,199907.27,123353603.127105,1870.61547,80466.402315,10.696717037854603,617.0541127749132
NJ,Sherman Avenue,7288,Oil,283920.557,21378.81,16059005.19933,76.20354,9789.433335,13.280465891225935,751.1645970626989
MO,State Line (MO),7296,Oil,877572.596,125627.22,48260557.357455,684.924675,31886.645565000003,6.985529059705373,384.15685197407856
MO,State Line (MO),7296,Gas,17305832.33,2556354.27,933949980.2404201,5156.43954,126372.68487,6.769731618614816,365.34450299035433
FL,Hines Energy Complex,7302,Oil,87120389.71,7953299.89,4696899947.00199,23736.495525,673915.07784,10.953992797321767,590.55989488182
CA,Redding Power Plant,7307,Gas,3483624.297,430633.62,187809521.0325,948.008325,9962.70567,8.089531646414416,436.1236845198013
NY,Richard M Flynn (Holtsville),7314,Oil,5778094.01,457468.22,326538762.32058,1893.2950950000002,129178.608075,12.630591060511264,713.7955120042657
CA,Almond Power Plant,7315,Gas,3045655.815,307262.09,164200230.081015,828.259905,13952.5053,9.91224076813381,534.3979469807517
DE,Van Sant,7318,Oil,22127.983,1504.68,1199945.3929050001,29.937105000000003,1281.8524049999999,14.706105617141185,797.4754717979903
TX,San Jacinto Steam Electric Station,7325,Gas,10003719.0,712203.29,539383219.160805,2723.36937,107092.282065,14.046156680910586,757.3444643323747
IN,Richmond (IN),7335,Oil,175945.399,13943.17,9855349.397100002,146.96397,11128.438395,12.61875161817578,706.822723749334
IN,Anderson,7336,Oil,519368.372,41701.65,28542621.948510002,197.76632999999998,16685.853705,12.454384227003008,684.4482640017841
IA,George Neal South,7343,Coal,10663444.32,1157510.87,1014579371.0412601,1771889.2480050002,863386.1082000001,9.21239238124822,876.5182231431313
FL,University of Florida,7345,Gas,3224094.89,966372.3,173815307.902125,877.247895,98455.880865,3.336286532633437,179.86371081013496
GA,Robins,7348,Oil,155084.8,11894.0,10771642.534500001,20568.605504999996,40310.765475,13.03891037497898,905.6366684462755
OR,Coyote Springs,7350,Oil,9614886.779,1402112.92,518365058.129055,2617.228725,65507.82885,6.857426846191532,369.70278979317516
OR,Coyote Springs,7350,Gas,22453201.26,3272199.72,1210518885.370245,6111.705344999999,137712.49737,6.861806485332748,369.94040368973714
FL,Midulla Generating Station,7380,Oil,27872130.23,2523840.03,1502693611.4326499,7601.303115,444551.49429,11.043540754839364,595.3997058334359
IL,Interstate,7425,Oil,13930.158,1116.4,821371.649295,4.535925000000001,1236.4931550000001,12.477748118953778,735.7323981503044
CA,NCPA Combustion Turbine Project #2,7449,Gas,69787.752,8608.25,3762029.970495,19.050885,496.23019500000004,8.107077745186302,437.02610524729187
ID,Rathdrum Combustion Turbine Project,7456,Gas,1953484.292,199785.61,105318548.50988999,531.61041,52481.559435,9.777902882995427,527.1578293846588
WY,Neil Simpson II,7504,Coal,8062607.316,676002.99,767125250.34663,378224.477385,561783.3831000001,11.926881145895523,1134.7956469048013
WY,Neil Simpson II,7504,Gas,529246.423,53758.73,28533317.85915,144.24241500000002,15366.806715,9.844846092904351,530.7662189778292
KS,McPherson Municipal Power Plant #3,7515,Oil,365450.801,24629.7,20285744.314815,101.60472000000001,27402.43011,14.837809676934757,823.6293708333841
CA,Carson Power Plant,7527,Gas,1998141.726,220152.61,107631922.87662,539.775075,6623.357685,9.076166419285242,488.89687420294496
CA,Procter and Gamble Power Plant,7551,Gas,5953287.443,705815.22,320960590.61777997,1621.139595,19298.546505000002,8.434626052694075,454.737417843979
CA,Campbell Power Plant,7552,Gas,7679482.038,1060645.15,414023387.29242,2090.15424,31952.870070000004,7.240387643313129,390.35052137128054
MO,St. Francis Power Plant,7604,Gas,9787465.607,1300378.12,527670066.46746004,2663.49516,50032.159935,7.526630490368447,405.78202474481805
WA,River Road,7605,Gas,12116952.39,1723757.2,653257136.38494,2904.8063700000002,67497.28555500001,7.029384643034414,378.972825398461
AL,Washington County Cogen (Olin),7697,Gas,8423412.325,1161918.75,454128464.898,2292.4564950000004,97734.66879,7.249570871457234,390.84356362955674
AL,SABIC Innovative Plastics - Burkville,7698,Gas,5466613.075,797255.0,294721432.03987503,1487.7833999999998,74733.90030000001,6.856793717192116,369.6702209956351
FL,Tiger Bay,7699,Gas,9142904.521,837745.49,492920312.38379997,2488.4084550000002,157754.02839,10.913701870242237,588.3890970082094
AL,Plant H. Allen Franklin,7710,Gas,82029096.55,11955490.25,4422409077.02775,22324.915665000004,318688.64739,6.861207264168861,369.9061255164965
AL,Theodore Cogeneration,7721,Gas,10737610.15,1918773.75,578893096.316625,2922.9500700000003,30855.17622,5.596079344946219,301.6995079886959
